@relation 'SEA step 2500 NR 0.1'

@attribute valueX numeric
@attribute valueY numeric
@attribute valueZ numeric
@attribute label {0,1}

@data
5.224298,4.870844,7.528639,0
7.098773,2.895487,4.6099,0
6.103492,8.358849,8.064513,1
7.983057,5.515911,7.598545,1
8.899537,8.145626,0.911847,1
0.351417,5.686859,0.419541,0
4.091986,6.404598,0.20664,1
0.756084,2.485871,6.328949,0
5.113457,5.598004,9.394058,1
1.283905,6.68591,4.680757,0
0.904741,8.279878,6.362744,0
9.670494,2.936683,6.324423,1
7.79523,8.442031,1.725317,1
5.350639,6.604971,2.108668,1
8.175895,0.456222,1.882332,0
7.315756,7.904624,6.865151,1
6.230978,4.973039,3.548819,1
6.299804,1.822491,1.875867,0
4.384779,7.271101,3.773766,1
9.665732,4.298928,5.843574,1
2.484629,9.918566,1.408656,1
8.154189,9.702664,9.879364,1
2.363903,8.549959,9.349278,1
1.194754,0.792206,7.836727,0
0.377409,7.42107,0.795312,0
0.841594,6.425185,2.893067,0
1.25833,6.255217,0.751887,0
7.379167,6.081222,7.853177,1
1.787127,7.592418,4.546205,0
7.932019,5.79254,7.522332,1
1.566757,0.826187,2.527796,0
6.058283,5.062231,0.534567,1
6.591681,5.149625,6.489332,1
0.90202,4.815326,1.934264,0
3.189568,4.114106,1.350306,0
7.53844,0.206902,8.329917,0
0.017777,4.374765,9.096529,0
6.319564,8.991958,2.747613,1
2.639718,1.890957,8.575956,0
1.669471,5.935394,8.25055,0
7.771028,0.069675,2.466639,0
8.568014,8.542921,2.63405,1
5.673105,9.307489,9.134478,1
0.189637,7.223841,6.851995,0
5.494889,9.049345,9.938197,1
1.875302,1.56688,3.738862,0
2.981965,6.656846,9.394697,1
5.657367,0.598315,2.508151,1
2.214849,3.33307,7.994357,0
5.956704,1.656871,5.65397,0
7.409408,0.079293,4.049778,1
4.009197,0.327673,1.167855,1
7.1358,1.874843,6.36549,0
4.326802,9.480964,5.956609,1
4.577392,5.164849,6.934297,1
6.877458,3.155188,8.775848,0
2.092445,7.776118,4.734732,1
4.694824,4.877554,6.082269,1
0.478054,7.700995,0.821536,1
7.990299,9.073775,9.508014,1
6.158532,4.394744,5.686957,1
6.23054,7.199551,8.53955,1
5.822277,6.114754,7.849624,1
2.578505,6.884671,1.058131,0
3.732414,7.414373,5.266809,1
2.675774,9.700839,3.817573,1
6.140813,9.110921,8.300502,1
8.492177,5.1296,6.269991,1
4.079189,6.555899,8.707342,1
6.412798,1.989222,5.715374,0
6.968335,3.776411,2.616704,1
8.771004,6.862998,7.155876,1
0.829066,5.494363,7.801084,0
6.080482,1.365604,0.208122,0
9.770028,3.35955,0.688015,1
9.31706,0.005429,4.0753,1
9.571227,1.995246,3.591994,1
8.355124,4.872352,8.028032,1
2.642583,9.814738,2.974053,0
4.775489,6.832338,9.923151,1
1.300853,3.192042,8.684821,0
9.937618,8.994427,5.620087,1
0.778382,1.22466,6.185709,0
1.311895,9.981497,4.154602,1
4.008805,7.699107,7.910451,1
5.15903,7.130007,0.770901,1
4.598592,3.394216,8.531278,0
9.008166,5.96599,1.394499,0
1.611346,3.272642,1.745932,0
9.166523,3.167418,3.27317,1
3.204835,7.99391,9.407314,1
8.244172,0.122266,7.318631,0
9.96016,1.253416,6.114623,1
5.380193,0.729332,6.820348,0
6.444337,9.668725,3.121481,1
8.257826,8.071648,6.91105,1
5.03714,1.253825,7.147902,0
9.609232,0.440064,4.150771,1
4.630364,6.186485,0.516622,1
6.384518,4.754585,0.017216,1
6.13225,2.666425,1.05936,0
2.963933,8.522565,2.043559,1
5.040027,6.450191,8.680339,1
3.749503,7.664366,5.123922,1
6.791367,7.823617,8.919379,1
4.18717,8.093274,3.043419,1
6.3919,3.865984,0.78116,0
5.908031,2.791888,1.101986,0
2.558072,2.796672,8.115224,0
2.83132,1.557241,3.907411,0
6.850801,2.218099,9.142199,0
1.571212,4.099232,8.753019,0
7.775668,0.075209,3.479868,0
9.192598,6.148481,9.095895,1
2.808597,6.503897,1.015056,0
2.390466,0.322777,1.648502,0
7.257964,3.814083,5.188378,0
3.867316,9.632158,3.792739,1
0.391311,4.500492,8.081198,0
6.687063,9.869949,6.72673,1
8.630308,3.358171,5.802619,1
8.482174,1.517581,1.701143,1
9.532704,4.038821,6.843097,1
0.692147,7.705097,7.78002,0
8.753994,3.79225,8.178224,1
3.740697,4.709441,3.301575,0
2.360594,0.637091,5.206359,0
1.550489,1.84509,5.201269,0
7.619675,2.766998,9.693102,1
7.936346,3.454259,6.836691,1
5.825387,6.863663,7.610485,1
2.203393,6.922825,5.338451,0
8.631603,7.683278,9.438172,1
0.267103,5.916344,4.145926,0
3.59118,3.08856,2.772759,0
7.214574,4.541582,0.259396,1
6.537201,2.390303,5.96032,0
4.286468,3.628639,5.343659,0
2.054562,3.891592,8.089345,0
8.45806,8.291013,4.611023,1
8.131919,1.047478,0.484882,0
2.261939,0.650611,9.626132,0
2.95873,8.561155,1.805342,0
5.746405,0.465767,5.010339,0
5.384676,0.060702,8.251961,1
9.568164,2.963586,1.477025,1
0.972281,3.028848,5.036162,0
5.183471,3.136754,7.965856,0
4.151894,1.428457,1.779789,0
8.012616,8.211297,6.94728,1
2.863173,5.869009,8.995558,0
6.197534,1.729057,3.990137,0
7.588266,0.519171,0.007293,0
3.94939,0.487896,3.939434,0
3.958718,2.668681,8.671673,0
0.298907,6.57891,2.15385,0
8.321529,7.737672,9.362032,1
0.327739,8.063433,3.048444,0
3.912337,8.572771,1.940303,1
8.305269,9.692922,5.716176,1
6.123852,6.055587,3.581519,1
4.911525,5.341405,3.915661,1
3.640426,2.922553,8.641355,0
1.458287,9.953267,5.157552,1
8.759037,1.00751,9.63972,1
0.547218,2.887059,3.788471,0
3.081609,7.752971,0.053208,1
4.148984,8.34228,5.996627,1
3.581862,9.870751,7.785795,1
6.054275,4.830403,4.428838,0
2.0262,8.997429,7.55379,0
3.433331,7.015778,9.26049,1
6.972791,7.439368,5.350642,1
7.744032,4.595817,4.804975,1
7.976761,1.593783,8.446827,0
5.750417,1.127765,3.756093,0
0.020396,3.287341,4.217664,0
8.671972,3.163094,2.826115,1
6.965154,0.449907,8.231181,0
0.741137,5.225245,6.909503,0
5.807801,5.63629,8.895803,1
0.502146,0.882984,5.28964,0
0.889955,3.942702,1.495821,0
3.332943,9.945977,5.947005,1
5.744535,4.456472,4.575776,1
8.065532,4.999754,8.541101,1
1.649884,5.110532,3.715811,0
4.910576,5.948848,0.177317,1
0.150977,2.422325,6.755832,0
9.708834,9.445254,3.49881,1
2.10151,0.391123,7.010638,0
1.550913,2.388894,3.891098,0
6.908337,9.74261,7.868106,1
2.469748,6.463932,1.687045,0
4.380583,5.858621,3.540998,1
3.272539,3.733613,3.395918,0
3.167457,1.398768,1.239744,0
7.45383,2.159938,1.735712,1
1.377163,6.193345,3.556649,0
8.594249,4.813343,4.439057,1
6.101549,4.632292,5.936957,1
6.497829,5.001948,5.85344,1
0.508278,8.787367,8.593856,0
5.15574,6.208239,2.911799,1
5.46562,5.230348,0.929479,1
4.713606,1.052769,3.208809,0
4.726455,1.436008,0.03031,0
2.502287,0.612894,0.140566,0
2.398672,4.503092,1.193924,0
0.557037,8.330515,3.397911,0
7.114638,6.967274,1.909499,1
0.743757,8.061699,5.637776,0
8.169331,5.706498,2.243188,1
6.33321,8.695549,2.370517,1
2.407609,4.609159,8.967298,0
9.939213,8.200519,1.866828,1
1.216063,2.293361,2.252166,0
3.602327,2.943162,1.560939,0
3.515995,8.51221,7.692455,1
1.701701,0.804369,3.012901,0
9.324105,1.774773,4.160101,1
3.890294,2.364442,0.90259,0
0.328163,8.951378,4.546411,0
6.112473,7.951697,3.729009,1
3.617876,0.908933,5.31999,0
1.316077,6.902974,0.319972,0
6.600614,3.290409,0.674919,1
5.879503,1.188284,2.424768,0
6.698455,6.902447,5.365269,1
4.706875,1.433185,8.335395,0
2.91931,0.194327,9.350735,0
3.035616,9.262668,2.303729,1
3.473617,9.181709,0.15968,1
8.224639,2.266967,7.382803,0
5.371785,5.706391,3.835631,0
3.743601,2.791028,9.025359,0
5.402972,3.23594,1.928662,0
0.817296,8.494697,5.307102,0
1.555158,5.591261,9.543487,0
1.213486,8.039793,2.047763,0
6.311679,6.206568,4.26337,1
3.991012,4.595059,2.22515,0
2.685075,2.719364,7.722838,0
7.251138,5.160026,6.441027,1
4.556119,0.04996,0.356485,1
5.103089,6.603905,8.825174,1
7.573165,1.122685,2.677583,0
1.257946,9.599027,7.007103,0
2.955671,4.591178,9.908387,1
1.738373,9.923185,2.437503,1
0.399622,2.61268,1.001209,0
3.452773,7.443889,4.56613,1
6.441538,6.007746,5.055768,1
5.309135,7.447871,7.917921,1
3.211982,7.946752,8.990114,1
8.523358,7.17586,9.071725,1
3.815002,1.565258,4.688883,0
7.137477,5.815999,7.260594,1
7.237275,3.184449,0.307143,1
3.265032,8.06864,3.808485,1
4.166376,5.016374,9.143665,0
3.779606,0.069236,0.191542,0
7.30261,8.419971,7.464585,1
9.849908,4.732864,3.525947,1
0.187068,9.568749,6.155727,1
1.258049,3.193713,4.081506,0
7.092226,3.980226,4.77033,1
2.805346,2.834402,7.790332,0
0.097252,5.14173,5.453171,0
8.599482,8.338381,6.741564,1
3.040211,5.988577,8.126077,0
8.788922,0.375098,0.249714,0
9.128458,8.150767,1.9669,1
0.900028,2.932116,9.971387,0
3.884341,3.302817,3.048637,0
9.534358,5.99278,9.258379,1
9.851799,2.128173,0.893615,1
7.636931,2.860474,0.46715,1
7.75705,7.325489,1.182141,1
4.764164,9.458157,4.040975,1
8.407759,0.915161,1.382154,1
1.223807,3.955986,7.815789,0
5.327703,3.431221,0.169862,0
3.084246,8.444678,0.471165,1
1.017174,8.551261,4.545767,1
5.594613,3.681953,7.813203,0
7.844559,6.935646,7.451028,1
0.611309,9.063774,2.875881,1
2.350136,7.749541,5.438866,1
9.819345,7.076573,4.986897,1
4.524982,6.764781,0.74486,1
7.236777,8.318897,2.360559,1
4.552523,4.046337,0.910068,0
0.640706,6.914284,7.3444,0
0.695885,0.846374,1.177624,0
0.881947,7.065881,3.684197,0
3.694908,0.332159,9.987363,0
5.569596,8.647692,4.434931,1
2.987991,2.490043,6.810733,0
1.316065,4.484693,2.425337,0
2.569938,4.355548,3.858573,1
5.802509,9.950664,2.84705,1
8.802158,6.791298,2.335868,0
2.449836,6.183471,2.16719,0
0.733296,2.910436,2.583251,0
1.873251,8.117966,2.058138,1
3.615174,2.8429,1.981581,0
1.288615,2.262895,0.973931,0
4.735357,1.788169,7.070245,0
6.038706,1.857257,4.049579,0
6.861313,3.889316,9.314536,1
9.832131,5.412045,9.245502,1
9.507453,2.930061,2.940453,1
1.889194,8.028623,3.091308,1
9.749666,5.269641,4.394315,1
8.786665,2.750053,2.683216,1
1.234696,2.977184,5.52756,0
0.688955,2.586566,4.774991,0
2.936038,9.267268,5.733083,1
6.990865,4.005162,1.288598,1
6.861615,6.244567,8.548891,1
2.132577,3.046274,9.790789,0
4.82782,1.637035,9.480342,0
2.410381,3.325757,9.518449,1
4.055666,0.669589,2.561438,0
2.42409,4.096076,5.591572,0
6.273362,4.784176,9.533212,1
6.25098,3.8739,4.101959,1
1.444024,5.720622,6.934601,0
7.058737,3.580043,5.767448,1
6.151967,6.588268,5.568766,1
3.264949,7.438385,0.140658,1
2.170345,8.781773,7.777819,0
3.479946,4.089759,8.268281,0
6.077194,6.045812,3.748298,1
9.523107,9.405219,3.319432,1
3.931351,3.3707,9.582773,0
1.61064,5.748786,3.357153,0
5.020884,4.742579,5.15102,1
2.649753,6.44555,2.944788,0
4.399298,0.290602,0.20952,0
0.84124,6.232553,4.827678,0
7.013332,0.98729,9.999875,0
9.829143,1.461039,3.459869,0
1.570289,8.235787,6.39367,1
9.359427,9.836966,0.151937,0
0.661319,4.376411,4.822413,0
7.519932,8.19733,0.926011,1
9.986082,5.870141,2.092171,1
5.654135,3.61652,9.336673,0
4.935584,1.114667,8.836751,0
5.794598,8.525876,5.25489,0
0.343668,8.777403,4.341435,1
0.363731,7.450632,7.404542,0
1.772359,5.978057,1.438799,0
7.413421,8.202475,9.379961,1
2.610619,6.331132,0.330028,0
5.915532,0.707094,4.158782,0
1.342283,9.36594,1.655904,1
9.779539,8.47254,3.813693,1
3.987984,7.238117,6.802572,1
6.591971,7.373388,4.094105,1
3.659627,2.507598,4.120829,0
8.412782,9.145265,6.14455,1
8.726632,5.938401,9.481998,0
1.973581,0.471495,1.25119,0
1.643236,7.994901,5.116356,1
5.038738,9.507452,0.985296,1
7.745767,1.585801,6.047192,0
5.771853,2.89491,6.549399,0
3.273579,4.99877,3.851075,1
3.537743,1.310227,4.46657,0
9.752967,8.293231,2.533402,0
1.019797,9.461966,0.254856,1
8.745884,9.660997,0.710903,1
4.723666,0.562707,0.136185,0
5.292921,6.323619,9.1382,1
4.864401,6.885594,4.973963,1
8.65702,6.71838,9.468873,1
7.432456,4.803845,5.957433,1
6.48959,3.117088,1.447228,1
0.295922,6.675049,6.949694,0
9.305809,2.542124,3.658253,1
8.349562,0.660371,6.76234,0
2.875131,2.55398,1.404853,0
1.447159,9.515647,4.681146,1
8.79295,7.407808,4.388986,1
2.533868,3.320512,2.186583,0
5.848708,8.942526,3.999815,1
6.736778,8.10842,3.128177,0
2.488571,6.638084,3.047057,1
9.950501,1.045666,6.976731,1
5.34569,0.983478,2.06418,0
0.307505,5.958089,5.030863,0
8.905567,5.985199,1.891276,1
6.691993,2.531697,9.991397,0
0.329516,5.605962,8.539156,1
4.527751,2.89261,5.725604,0
4.185484,5.976195,2.061506,1
2.996409,4.722246,7.526102,0
3.701888,9.018906,6.996521,1
7.848291,8.742004,4.191214,1
3.324332,9.614585,3.672037,1
2.821623,8.303533,6.987302,1
5.430647,8.342478,7.506828,1
2.522482,7.201326,6.009901,1
8.352344,3.499586,2.116753,1
6.689371,4.825507,6.702495,1
8.777087,7.653347,1.986892,1
8.519375,8.801426,1.394835,1
3.601649,9.591403,9.510737,1
3.076648,0.439221,2.334817,0
9.124707,6.475379,8.746555,1
8.227052,5.617358,5.337344,1
9.745663,9.494179,4.059493,1
8.736064,0.079384,2.746382,0
7.772149,9.980845,9.043317,0
2.756707,7.388174,7.768075,1
9.414319,6.09112,7.042549,1
3.900627,4.808054,0.758465,0
2.606201,2.312644,0.94347,0
9.846323,6.968821,8.577466,1
0.964727,8.090228,0.891732,0
0.546803,7.285789,6.651328,0
1.028364,4.564887,8.450547,0
4.597652,5.751873,6.54997,1
2.906126,4.993962,4.97372,0
8.256288,4.753942,3.848526,1
9.324344,2.495369,7.163747,1
5.027875,8.936958,9.515796,1
1.629433,8.916575,1.215396,1
2.142661,0.968296,6.096136,0
0.502453,7.216309,1.036665,0
9.026925,2.06479,6.6694,1
4.881818,6.026933,9.718945,1
2.496381,3.306233,9.29181,0
2.00365,3.418829,8.96343,0
3.970388,0.426958,5.903131,0
7.891682,6.804737,3.541367,1
6.747829,2.545401,0.79248,0
9.393576,4.525138,8.03112,1
9.130052,1.159614,4.041393,0
9.843973,6.038605,5.973117,1
5.810228,3.150958,1.986168,0
2.728057,7.241997,6.228264,1
0.6327,4.595111,3.019356,0
3.271951,1.701494,6.925616,0
1.07121,7.378741,1.627771,0
4.793861,6.32219,6.638666,1
9.461488,1.211093,1.160452,1
2.011878,9.314075,6.65185,1
5.650047,7.414338,9.678489,0
5.82734,4.273256,4.625388,1
9.554397,8.947102,2.734298,1
7.0034,7.730757,2.932801,1
5.697187,9.707735,6.10167,1
9.502995,4.891923,9.518058,1
8.034145,5.969767,3.192949,0
6.606866,9.795234,9.923075,0
0.660925,3.510172,6.695682,0
2.029242,7.444329,1.894494,0
2.562668,6.791912,1.517889,0
7.148809,4.518254,8.443528,1
1.255405,6.072532,9.595773,0
8.71018,6.957685,6.900065,1
5.03368,5.982295,2.818996,1
5.958151,4.446855,0.649052,1
3.732378,2.615324,7.575543,0
3.572278,5.151977,5.015638,1
5.531149,7.997062,5.494838,1
8.300556,7.809327,5.198952,1
8.790419,4.935819,4.114404,1
1.968425,7.492848,2.12106,0
2.123672,7.127814,4.034053,0
2.857207,9.522984,5.576015,1
0.516324,2.473909,4.776578,0
1.617844,8.45891,7.809926,1
7.042612,5.169954,9.926866,1
5.933133,7.39439,4.191088,1
3.891061,6.886273,0.424637,1
2.004526,4.264733,1.338811,0
3.55292,8.130108,2.972819,0
7.673193,9.367078,6.0863,1
7.505687,6.488018,0.910482,1
7.18951,0.154777,1.936737,0
2.523476,3.292908,8.242037,0
7.101264,7.294794,3.445606,1
2.170027,2.256355,9.280528,0
2.581105,2.930824,9.427122,0
6.476918,8.377235,2.233372,1
3.043206,0.509115,8.439705,0
1.151348,5.529714,1.336864,0
1.087063,7.835551,4.955414,0
8.859403,0.659576,7.055572,1
1.37108,4.541063,3.527095,0
0.506645,9.056342,2.878242,0
6.256042,5.039157,3.536092,1
5.619693,8.466779,6.602987,1
9.139843,8.823094,1.943413,0
3.710419,3.780095,5.11853,0
8.385555,1.960739,7.273664,1
9.978261,1.879137,0.433975,1
1.955021,4.652176,5.660269,0
2.248361,8.947471,6.956724,1
8.422587,7.727862,2.053558,1
7.234508,1.29335,2.230395,0
2.713442,1.338086,3.574434,1
7.721953,2.589208,2.0684,1
2.552787,7.016629,6.563995,0
2.883706,3.578793,2.880878,0
0.89714,1.368215,9.497172,0
8.675936,3.204804,0.446903,1
9.849724,4.846662,3.731838,1
5.442756,1.660523,9.395459,1
9.231607,9.059789,0.254997,1
7.709941,4.037585,1.464866,1
7.009773,4.661918,4.579563,1
6.099283,8.823374,8.713077,1
1.118525,8.835315,6.629814,1
2.389606,5.294317,6.842485,0
0.193341,4.909884,6.594565,0
2.913272,8.961302,6.924075,1
2.195834,1.0411,9.908182,0
6.321858,9.975063,7.835624,1
1.455322,8.168684,5.81288,1
3.601718,6.083842,1.307157,1
4.381697,2.689326,4.946218,1
9.969879,6.661758,5.407312,1
9.028984,4.637074,9.425449,0
3.437703,8.576038,1.629126,1
8.606292,1.76928,0.749604,1
7.802478,3.725976,0.01781,1
3.233925,9.149307,1.761224,1
2.015236,5.30211,3.466934,0
8.223373,2.364802,7.233717,1
0.49409,0.741294,8.476939,0
4.592058,9.179762,7.073471,1
0.000089,4.910485,7.100335,0
4.365839,6.62443,0.787323,1
6.01422,7.228379,0.18791,1
2.20826,3.480286,9.242165,0
7.736044,9.981675,5.45252,1
0.115476,4.162686,7.306275,0
0.99588,9.300405,9.466831,1
3.471591,5.630144,5.37788,0
9.255324,7.820446,5.547751,1
8.944354,0.207414,4.466563,0
8.670025,0.246988,2.92407,0
6.010827,2.199329,8.261774,0
1.05771,8.642909,8.723019,0
9.974275,2.744156,6.366801,1
7.874529,7.28263,8.616729,1
1.205154,5.250505,3.460472,0
9.386299,4.151639,5.68384,1
8.837686,9.961538,8.671955,0
6.586064,1.7135,6.839475,0
3.272078,6.802432,8.385933,1
7.793788,5.640176,9.843339,1
9.108736,1.202053,9.437381,1
0.366992,7.607989,7.913662,0
2.724699,8.002157,5.046107,1
1.825187,1.970192,3.662392,0
8.690525,4.340634,6.823113,1
6.536453,1.113176,7.213633,0
5.573632,2.768332,9.252686,0
3.35453,2.463089,1.290555,0
2.529555,1.976183,2.404409,0
8.001257,8.48861,6.228112,1
9.598059,9.000878,2.813668,1
3.334368,5.910795,2.760069,0
1.021449,9.744378,6.837811,1
6.764643,1.762404,9.323155,0
3.752556,7.027811,6.28149,1
3.9186,4.053406,0.371766,1
1.375103,1.1852,3.174445,0
5.227885,4.525381,3.33276,1
3.924485,7.121761,1.679315,1
2.25343,1.517039,1.759077,0
3.428028,7.187605,7.840109,1
6.459774,3.89319,6.143952,1
5.950137,4.090451,1.180781,1
0.437456,0.122035,0.308397,0
0.636213,8.558225,7.989844,0
0.794259,5.842971,1.876971,0
0.266428,1.746652,7.742731,0
3.848188,8.360592,0.785114,1
2.026702,7.992178,3.931865,1
6.763189,8.174163,4.671847,1
8.171326,2.229896,1.919614,0
9.489007,3.236782,0.693118,1
8.375105,5.455397,4.324388,0
0.5189,6.690168,3.300109,0
3.089685,9.908512,9.050453,1
7.708768,1.38238,1.908445,0
7.734023,3.798468,7.500469,1
2.170075,3.230112,2.835952,0
0.896498,4.866665,9.491662,0
8.855187,2.613998,2.021345,0
0.445267,4.422232,9.243174,1
1.52851,7.054627,8.893234,0
1.226211,9.880954,3.859863,1
2.744566,9.674171,8.3093,1
8.979954,6.896355,9.44157,1
2.709465,3.246591,7.979427,0
7.762718,9.269012,2.135474,1
8.153322,6.497016,8.269349,1
7.851001,0.641154,8.13911,0
5.991646,1.953713,2.662194,0
0.212551,9.030952,4.361779,0
4.992121,2.477005,7.795204,0
5.902843,3.048255,3.625845,0
0.714095,2.222579,3.775643,0
4.417046,9.031785,3.069899,0
6.95655,6.60374,9.703355,1
7.961101,3.413391,5.293135,1
9.889666,9.237709,3.077277,1
3.973759,9.565999,8.612809,1
4.401972,4.112284,3.512375,1
6.250837,4.539802,7.566027,1
9.617216,0.315213,3.270653,1
1.613774,1.138434,7.032984,0
8.33599,9.979946,0.299067,1
3.202492,6.072577,7.017834,0
5.069602,3.093614,4.34528,0
4.755591,0.394142,8.530148,0
1.844255,8.328167,6.360559,1
6.449344,4.0744,7.115591,1
5.279978,9.030471,3.122627,1
5.087272,0.955572,4.182905,0
7.096088,8.061726,0.896361,1
7.633801,3.78348,6.507436,1
8.051321,5.571542,5.673341,1
4.39949,4.13655,6.190285,0
9.034544,5.902393,0.164521,0
8.186744,7.386926,1.526525,1
5.816905,3.148582,1.192269,0
0.683853,6.212616,2.43836,0
3.129821,5.657552,8.419034,0
9.245927,6.004819,8.396296,1
4.936882,6.870851,1.531589,1
4.351159,7.950922,3.078479,1
8.743618,2.338265,0.587494,1
0.164685,7.457381,0.826747,0
7.749693,6.07529,1.778265,1
2.364528,7.672017,4.148765,0
6.29,3.574693,2.740003,1
6.638597,3.39587,3.761537,1
1.496036,4.0994,3.362863,0
6.516939,9.290478,5.812284,0
6.86386,1.081801,7.050229,0
1.772711,7.485335,5.259655,1
3.257034,6.257812,4.913497,1
1.881838,1.068785,4.895446,0
8.53818,7.396101,1.308941,1
0.49819,9.804063,1.413127,1
8.501042,7.001918,9.379936,1
2.641837,3.138908,2.908879,0
3.846046,9.829766,0.771819,1
2.278552,7.175156,2.836566,0
8.08758,4.833462,7.410763,1
7.872253,6.039164,1.147218,1
0.622831,6.531255,6.058291,0
4.619893,2.626184,5.615662,0
5.964952,5.998685,0.307137,1
0.717597,2.59714,4.72671,0
8.655197,3.584651,3.922046,1
7.354345,0.518331,3.106155,0
1.468308,7.102206,4.130908,1
5.653753,0.742054,7.193202,0
1.211176,2.289697,0.565257,0
6.109246,5.183331,7.971021,1
0.786877,7.698963,2.380111,0
7.928173,1.506723,4.412894,0
9.341344,8.985568,1.58411,1
7.906368,3.574607,6.141281,0
6.683824,8.411748,5.854784,1
9.120539,6.785748,3.351321,1
3.979746,6.468355,8.193887,1
6.505172,6.051681,4.122295,1
5.283814,3.840633,3.378116,0
7.293203,5.475705,6.1409,0
6.179266,0.872818,5.566655,0
9.957014,0.832262,9.6221,1
8.920642,5.874441,0.098113,1
5.625362,6.434789,0.159021,1
3.685236,2.63846,7.17664,0
9.340086,0.39109,1.626106,1
6.397827,8.299853,8.384815,1
3.901264,7.913274,7.370073,1
0.202577,2.215931,4.039958,0
5.757754,4.79495,8.647301,1
9.997157,5.304101,8.610055,1
8.3999,8.965841,0.544643,1
1.460857,5.161325,6.493376,0
2.486285,7.327156,0.122891,1
6.54279,1.825086,1.433528,0
8.140489,7.174446,1.089345,1
9.880681,2.862556,1.355468,1
8.612375,4.783847,7.541627,1
9.334563,2.049225,6.500196,1
0.591716,3.145426,7.370337,0
9.492913,7.585007,2.868401,1
7.494865,6.981918,8.22019,1
7.312669,0.964874,3.358196,0
3.197434,0.927368,2.075006,0
2.483143,8.800804,8.67948,1
0.2607,3.23875,2.046515,0
9.503958,3.104485,5.537599,1
3.98247,6.259365,8.219136,1
6.481318,9.181054,7.088268,1
5.400224,4.22516,4.294913,1
6.188175,1.050595,3.022316,1
9.489976,3.531507,2.164186,1
6.055449,6.656014,7.893595,1
3.426348,3.912247,1.938534,0
9.252256,6.660799,7.417803,1
6.98316,8.344167,7.857209,1
2.609626,5.71673,8.244444,0
0.50156,0.653122,8.468235,1
4.6146,7.518594,6.778175,1
5.807257,7.738506,0.232597,0
4.282433,9.807846,1.554128,1
7.557034,4.069637,9.517537,1
7.433364,7.353168,1.220917,1
5.31748,3.020558,1.659174,1
3.212559,7.536047,7.542246,1
5.283694,2.869044,7.873457,0
2.270804,8.175633,3.830029,1
8.839373,1.896728,6.537751,1
6.379092,3.618212,2.465976,0
6.294235,6.53584,9.102181,1
1.685234,3.547731,2.729432,0
8.630598,2.731517,2.164428,1
7.058293,2.895892,0.5191,0
3.922935,8.447759,5.085945,1
0.722914,9.123212,0.726263,1
2.495359,8.915906,4.495174,1
6.107562,6.591079,1.891752,1
6.979489,7.87571,2.145495,1
8.829885,0.740269,0.011455,1
6.870883,3.988185,9.210711,1
0.489025,3.47606,0.042182,0
7.05808,4.423786,2.724252,1
5.086451,4.370967,0.259039,0
7.791186,6.560846,3.201364,1
7.067707,8.907393,5.711933,1
5.616245,2.676314,6.109871,0
3.605354,0.727025,2.047445,0
0.19865,6.229551,2.361146,1
8.870739,0.30955,3.814563,0
0.724433,1.324375,7.404551,0
5.76481,7.079338,7.055643,1
2.419431,7.446763,5.845092,0
0.562923,1.029988,3.798036,0
3.637377,3.264614,9.646114,0
9.789759,0.807144,6.046351,1
5.933244,9.090659,0.756808,1
7.055301,2.266634,1.700376,0
7.862026,3.172354,5.610408,1
8.245365,8.796155,8.994715,1
9.392018,8.279195,9.87462,1
0.355272,9.814613,6.187258,1
6.529932,0.946247,9.652869,0
7.809257,1.366483,2.350826,0
7.27278,7.237193,7.179858,1
8.697773,3.311067,9.161133,0
5.947105,0.561131,3.552474,0
9.992945,2.344838,5.696886,1
7.510736,5.406437,3.402534,1
4.273558,1.58997,7.889379,0
0.412742,2.561989,6.332229,0
6.333427,4.124092,0.157833,1
3.71141,5.401923,1.992099,0
7.939965,7.386659,0.197655,1
3.314126,7.422089,9.488672,1
6.07752,0.624347,2.699765,0
7.893072,5.95192,5.394744,1
0.710978,5.165427,1.122238,0
3.564848,6.92555,6.363577,0
9.661919,2.145476,4.410522,1
9.577413,5.115741,1.339065,1
8.647494,3.184089,3.924296,1
3.078443,0.347419,2.803523,0
8.542529,8.887124,9.072317,1
8.361672,7.540353,2.323684,1
7.507761,0.597602,3.107078,0
4.387075,3.09454,3.941513,0
8.940903,0.280464,3.144286,1
6.772432,9.09457,4.085007,1
1.043029,9.699461,1.647363,1
2.694074,0.141182,2.329343,0
8.611614,3.425772,6.521111,1
5.646983,2.276382,6.565171,0
3.155969,4.970867,1.398436,0
4.268703,1.007049,7.837002,1
9.198164,5.451587,4.300793,1
0.442736,3.655433,0.527359,0
3.684864,7.191512,5.86621,1
6.7356,9.319531,7.487261,1
7.427168,3.225177,9.475062,1
2.016254,0.660439,4.889097,1
5.858685,2.181698,3.077177,0
8.629725,3.912621,3.629255,1
4.422284,0.532266,1.158357,0
0.816172,4.865292,1.342802,0
7.10618,0.241749,0.206315,0
8.955016,1.725158,0.937655,1
2.96373,5.568124,5.820842,0
9.666348,1.066337,6.419553,1
8.760225,9.062339,3.447153,1
4.248805,5.027154,8.82941,0
1.882454,1.594372,4.779644,0
2.570567,9.61074,8.103817,1
3.853911,3.513623,1.118297,0
1.968011,0.975409,1.431926,0
7.670252,5.177273,0.295448,1
5.319373,3.530686,6.325068,1
8.8446,6.137075,5.988006,1
9.925565,3.997002,2.497793,1
