@relation 'RTG_non drift generators.RandomTreeGenerator -r 0 -i 0'

@attribute nominal1 {value1,value2,value3,value4,value5}
@attribute nominal2 {value1,value2,value3,value4,value5}
@attribute nominal3 {value1,value2,value3,value4,value5}
@attribute nominal4 {value1,value2,value3,value4,value5}
@attribute nominal5 {value1,value2,value3,value4,value5}
@attribute numeric1 numeric
@attribute numeric2 numeric
@attribute numeric3 numeric
@attribute numeric4 numeric
@attribute numeric5 numeric
@attribute class {class1,class2}

@data
value2,value3,value1,value3,value2,0.9489544165622205,0.10307987266081531,0.21374588478243262,0.7416226332153864,0.13682067395120912,class1
value1,value5,value4,value4,value5,0.9062383663846598,0.15275594876073473,0.6252008302578878,0.4736399953386037,0.015541729398510395,class2
value1,value4,value5,value5,value4,0.043263600317135165,0.8356984954072562,0.3198906115348079,0.3865022898368816,0.4862916663565212,class2
value3,value3,value5,value2,value1,0.20352464274877324,0.0638460539239204,0.3996847613057627,0.9893155006210725,0.6392956340138213,class2
value5,value3,value3,value4,value2,0.3712797293770722,0.2582778381330946,0.002763905347834217,0.8507527559751873,0.16996180023497964,class1
value5,value3,value5,value3,value2,0.4941055970329026,0.7787379015854976,0.42296330363979173,0.07407095351483572,0.5477666915328521,class1
value2,value4,value2,value2,value4,0.6800993269467297,0.7274619422664323,0.2382598342228529,0.5062907152097156,0.5080843553311485,class2
value4,value5,value5,value2,value4,0.03148131924022557,0.23442479998817678,0.2447030795516869,0.965548263961804,0.9655845400555771,class1
value3,value1,value4,value5,value2,0.11745147400831879,0.5917468349528191,0.7327333528649893,0.24629259316146734,0.1929369953822344,class2
value5,value1,value1,value2,value5,0.08283895863692914,0.24078604673797932,0.07942041487436935,0.20718498368283467,0.5820591205338294,class2
value4,value4,value2,value2,value2,0.459653123492471,0.718886763651884,0.5908560363204994,0.6209644813041051,0.5591579472522472,class2
value1,value4,value4,value3,value4,0.9736857460033418,0.30123975186783836,0.630915976965385,0.419183967612747,0.1937520551322316,class1
value2,value4,value5,value4,value4,0.5820439484964898,0.35670890601149996,0.5449980367871781,0.21551267013892905,0.4334773930615553,class1
value4,value1,value5,value3,value1,0.9166804413644027,0.43920038114642335,0.3895888568438216,0.4012953255345524,0.8092153899650886,class1
value1,value3,value5,value5,value3,0.6961278012297359,0.7730606007728447,0.3878600794117999,0.9062897358723279,0.7843431057652913,class2
value3,value2,value5,value2,value1,0.7045787711593852,0.5243801750455456,0.5675767614807041,0.983477762295798,0.3993293137334827,class2
value1,value4,value3,value1,value3,0.8700388102612703,0.183851807642453,0.8709816100978426,0.1779210956341154,0.2887865289424526,class2
value2,value1,value5,value1,value2,0.5073609202909318,0.11911495696354879,0.47309814910853276,0.3413427102645863,0.1718816349684409,class2
value3,value2,value4,value4,value4,0.07165077963479194,0.06966747669109086,0.05778585060994268,0.6615969923143572,0.49387661478849887,class2
value1,value3,value4,value1,value4,0.4251052629372417,0.46921070092369477,0.34422640064499277,0.20928157267274317,0.6008877908196046,class2
value2,value3,value5,value2,value3,0.77170786510121,0.654002581505484,0.13296822709421263,0.4320729710792529,0.004131757616141485,class2
value2,value1,value1,value3,value3,0.143042675039997,0.31415139256431734,0.7999152384663408,0.8174332708628057,0.9391082127244613,class1
value2,value3,value2,value3,value5,0.9081932955097397,0.03900806531173551,0.8708589982951346,0.3894602739557427,0.9247169507640048,class1
value5,value1,value5,value2,value4,0.0045442949810807765,0.8914253645483088,0.561196456868051,0.7948733705478512,0.8978191908464119,class1
value3,value3,value3,value2,value4,0.3627043558122902,0.3946002829760076,0.4628549862225563,0.6405763688736962,0.2391949699647149,class2
value1,value3,value4,value5,value2,0.9890233655131653,0.5520670895676284,0.4012627874003867,0.433423509904995,0.2743627199531026,class2
value4,value4,value5,value3,value5,0.6168014085236815,0.5253801908269048,0.45206877280088187,0.9478239464715316,0.9180216846760813,class2
value5,value2,value2,value5,value1,0.5221595828191301,0.11285915944839564,0.7473880508368264,0.37522692595876317,0.7353436683729848,class1
value3,value4,value5,value1,value4,0.26980355423406643,0.9759644928778981,0.47067706463550874,0.30292083800519143,0.2752623867929216,class2
value3,value1,value3,value3,value4,0.5366292140315547,0.20429804078723102,0.5281525652180444,0.9285016494144439,0.9083726557018391,class2
value5,value2,value5,value2,value2,0.8693348728984467,0.5279457886503683,0.1386188880562823,0.6198238379153977,0.5961222207293959,class1
value5,value4,value1,value2,value5,0.04557604976565088,0.7405241883953443,0.8906775499054612,0.4298654958786219,0.9149250946491556,class2
value4,value5,value2,value2,value2,0.2493971410404533,0.6395860753881609,0.44605906745097135,0.8206777565286372,0.4867905016534906,class2
value4,value1,value4,value5,value3,0.3869396065554548,0.879381285960515,0.7177588499820657,0.6110359958418683,0.9718824864550537,class1
value5,value1,value3,value5,value5,0.6148794766373622,0.589985635737238,0.6346280512649901,0.44682838817559556,0.3644620458951233,class1
value4,value1,value3,value3,value4,0.3291809860322228,0.2202426615593277,0.8869823048978097,0.8890010538186179,0.7537512682114628,class1
value1,value3,value4,value2,value5,0.05070849226739915,0.6517175345518289,0.5771356770927988,0.46213974522865986,0.9125890711254121,class2
value3,value1,value2,value2,value3,0.49556035177672064,0.7301706515315848,0.08795258111124071,0.5597412142679651,0.19922131680843636,class2
value3,value2,value1,value3,value2,0.7160782952332195,0.36560747234682933,0.423562739533639,0.5127279384501453,0.3333770167240184,class2
value2,value1,value5,value1,value1,0.6767809730156062,0.6004528948417845,0.3199843181411731,0.9114470287714859,0.740316875590689,class2
value5,value2,value5,value1,value1,0.540674643240159,0.34239033418077325,0.9254496582227519,0.8501827404181984,0.807978318386836,class2
value1,value3,value2,value5,value4,0.26942252454679505,0.12766450914623706,0.1216508900721901,0.40171230707200944,0.4535565408371258,class2
value4,value1,value3,value1,value3,0.8201693643948831,0.2734405124672181,0.3420053661316371,0.27976582757901947,0.9428943155387233,class1
value4,value3,value3,value5,value3,0.19622393944242233,0.8520910268034433,0.9008867382154444,0.11875653821537124,0.24867989443413174,class1
value3,value2,value4,value5,value1,0.07382262154310149,0.8979850850866428,0.21378988696410917,0.2790212639091646,0.29234367784347093,class2
value3,value2,value3,value1,value1,0.8092208202230038,0.683153162995949,0.691028836880821,0.04122670402210549,0.5177996350192529,class2
value2,value5,value2,value4,value1,0.20024950660527918,0.895905577590844,0.9573159523165502,0.8951483378675338,0.05688398543109885,class1
value4,value5,value2,value1,value4,0.2096038438056863,0.28459189306915555,0.28437691882342553,0.3889950789654817,0.397785940704688,class2
value5,value2,value1,value1,value5,0.028917509838946365,0.9443574319809717,0.5381655523629484,0.6979427070272675,0.08844288107969622,class1
value2,value4,value5,value1,value1,0.1911918937350645,0.8301478948993607,0.36978440580027205,0.27042381414814054,0.05715570038433071,class2
value3,value4,value2,value3,value4,0.03330464964863422,0.955964772696038,0.2712671188634933,0.3095799176076769,0.6812680647677967,class2
value3,value1,value4,value2,value4,0.4727597398841734,0.7005800559194292,0.2130732465821985,0.528206450179032,0.18237346668953502,class2
value4,value4,value4,value1,value5,0.09471653538000457,0.34137567183415374,0.08578950593269552,0.0527698411354971,0.7019055981649304,class2
value5,value3,value5,value4,value3,0.8359133697022997,0.5349352109718698,0.4991184040988019,0.7479214480350697,0.6029612172071753,class1
value3,value4,value4,value2,value1,0.7363375234294588,0.21586106836655572,0.3709170207585194,0.37940908379437066,0.3493015597155711,class2
value4,value2,value2,value4,value1,0.8256961939507792,0.4241816961393121,0.07989776222734801,0.6825415119072136,0.18827178062965655,class1
value2,value3,value2,value3,value5,0.1692413988225162,0.3470346986464151,0.8681015714492042,0.5528198359279684,0.6422681697782444,class2
value5,value3,value5,value3,value3,0.6229986530220721,0.5382353938144478,0.11632758910853036,0.0608797290675539,0.8923060880915663,class1
value5,value2,value3,value2,value2,0.10832936207350219,0.518674894219529,0.030313927255354534,0.02828062423302835,0.9342894958177665,class1
value3,value3,value2,value2,value1,0.8367934793985796,0.7483985640520623,0.00967607037649254,0.9606353838462977,0.8391384199707813,class2
value3,value4,value3,value3,value1,0.8993685466695392,0.07292590954132883,0.5109173342610213,0.5209749611689718,0.7306465387899862,class2
value5,value3,value5,value2,value1,0.6791668689053034,0.3608481289452018,0.8772374584533252,0.08860494459635182,0.2804321347682718,class1
value4,value2,value5,value5,value1,0.6560271176663043,0.8173380181451358,0.7299471331866889,0.2964815613828268,0.5099716046495829,class1
value2,value2,value2,value1,value2,0.23562933697652677,0.5008435047027923,0.5933295073052299,0.1824633240339233,0.4274886468508007,class2
value4,value4,value5,value2,value2,0.7983994903621311,0.5999897304151922,0.7915272131212113,0.7100093073585877,0.5731810086140925,class1
value1,value4,value2,value2,value5,0.4402523036827847,0.07571764209252474,0.9553132255883197,0.43200867041772706,0.6263605931129301,class2
value4,value3,value3,value1,value5,0.3822454652272246,0.4002207133976231,0.8874007043141001,0.34033363877912526,0.929041582654801,class1
value3,value4,value1,value2,value4,0.441154819651157,0.6964130548682828,0.02767159823210541,0.03277127291987014,0.5557515149575213,class2
value5,value3,value2,value1,value2,0.2661479117240588,0.1457592206598166,0.9931593060530602,0.23675187242877727,0.6624775947437742,class1
value4,value2,value3,value2,value4,0.20922570846803057,0.17180574782630187,0.5782543001391588,0.4554832703823193,0.7368207868809084,class2
value5,value2,value5,value3,value4,0.7374971691472207,0.48008369262995876,0.2990311939400414,0.40318740066174674,0.06309903140040496,class1
value1,value2,value4,value4,value1,0.19498812685408995,0.7991104356991606,0.8603127188847484,0.7963352497480347,0.8704313283206725,class2
value1,value3,value2,value2,value5,0.5358835372037533,0.6476954266229284,0.23819558541981756,0.7386125597756646,0.6695857477284864,class2
value5,value2,value4,value1,value4,0.5930570235031272,0.24765678804627544,0.1611451581008133,0.3702811566562656,0.38640196842247165,class1
value4,value5,value2,value4,value3,0.3646626094959299,0.825977191553799,0.3796511015137304,0.566349675058958,0.4093601860743915,class1
value1,value1,value4,value1,value3,0.2867224591775708,0.16905461649805498,0.9736438310730615,0.7077006843491853,0.6035141913856462,class2
value5,value4,value3,value4,value4,0.7814900819117975,0.16207078826464294,0.8498112702967909,0.6204285943585527,0.5341306393740736,class1
value2,value3,value1,value5,value2,0.7889431388927889,0.4825779816300363,0.7546233010150635,0.557425182982409,0.1568760133356819,class1
value2,value4,value4,value3,value4,0.6718083223920515,0.5068641657249205,0.9905130481150394,0.9145442234716077,0.7716540060354855,class2
value1,value2,value3,value2,value5,0.11426527563475741,0.33741035529001306,0.19732132431837046,0.2255064843807646,0.8511719968150979,class1
value4,value4,value2,value1,value2,0.14209542027262434,0.6688994978698585,0.9235758333322655,0.6938585763300689,0.2869734293320172,class1
value1,value4,value5,value4,value4,0.13963307797172164,0.970830639197246,0.8847293395484156,0.9415388210661565,0.9466587908499426,class2
value1,value3,value3,value2,value3,0.3542678640406728,0.012006675026985714,0.685077070321857,0.18755080373465494,0.4509567624716545,class1
value2,value4,value1,value2,value5,0.5340991907783191,0.8911233442658036,0.769993338447458,0.0037067030765790543,0.3035882472773911,class2
value4,value3,value1,value2,value4,0.9252490241231422,0.5497495851996089,0.7216812551603166,0.46138331988367687,0.8444951375672503,class2
value3,value3,value1,value5,value1,0.9197462677617672,0.8708834824616725,0.5026933384376552,0.06465050768441372,0.38009020639452473,class2
value4,value4,value1,value2,value3,0.442178814672027,0.8065240033658343,0.5312104453093083,0.21815731145326356,0.3036954154095586,class2
value5,value2,value2,value2,value2,0.22260886977198846,0.8173871313230001,0.20494989239680428,0.28853453754174896,0.29624268915692,class2
value4,value3,value2,value5,value4,0.507874702543605,0.9803717116972586,0.1478820618048079,0.34147221478609957,0.6019518518464304,class2
value3,value1,value2,value2,value4,0.22841998150914777,0.6412573967598619,0.1693347471361074,0.622754025455218,0.4301854932276923,class2
value3,value3,value4,value3,value4,0.6966840235739155,0.6704213405326865,0.22609032074440982,0.5165300237348049,0.8483805688127544,class2
value3,value2,value5,value5,value5,0.8607630875421375,0.05802555879604221,0.2995789825640577,0.027353174481839604,0.2590047820981658,class2
value5,value1,value3,value4,value1,0.6005010147356785,0.3018004270873488,0.4453610387495911,0.33411322759971485,0.6903701724685121,class2
value5,value4,value1,value5,value2,0.7235356467302785,0.30229512889561505,0.29832512033037895,0.5913289791507993,0.0891903755096719,class1
value5,value3,value3,value4,value2,0.6241752458647062,0.21458816120941926,0.6790061700923948,0.4019743228352247,0.5112898785430403,class1
value1,value4,value1,value5,value1,0.5628580545422788,0.9566415978598481,0.5854759386652739,0.2869287366587615,0.4935310658623179,class2
value5,value3,value4,value2,value2,0.3178325507762856,0.634148937352455,0.7663601582565364,0.7845398388810058,0.5215579106337931,class1
value3,value4,value1,value2,value3,0.861228433955446,0.9967049185202126,0.10048466951841006,0.8246510341248043,0.656978049921979,class2
value3,value2,value3,value1,value3,0.6648877891214048,0.63593965829394,0.25471967770088033,0.6136097366304406,0.02276419130288876,class2
value5,value1,value5,value4,value4,0.45997748047789766,0.9935294535603358,0.38716579202274515,0.09433462500160528,0.4822467818995746,class2
value1,value1,value2,value5,value2,0.5101129019048523,0.34333038327838084,0.38470420989127074,0.7998419061299704,0.3627813984088797,class2
value5,value4,value5,value1,value2,0.22032779991674212,0.11021005776045223,0.17962168165406378,0.7349312210214586,0.24325559993353074,class1
value1,value3,value4,value3,value2,0.3658206002788563,0.7935630949667525,0.3376333712984939,0.4698844197003371,0.8144272663488328,class2
value5,value3,value2,value1,value3,0.506435179786883,0.23891987116604052,0.4569172914834645,0.5307264783366686,0.8159996165539357,class1
value5,value1,value3,value1,value1,0.7668557899940125,0.7133740919044944,0.912833226768673,0.5248240333944404,0.3996767343816866,class2
value2,value1,value3,value3,value4,0.36062840579063726,0.7682215830757504,0.698124019960928,0.5803782169124948,0.0177675512154869,class2
value1,value2,value3,value4,value2,0.42870949834193783,0.8953443484146779,0.17072399860832954,0.37064346757492894,0.1658982654711031,class2
value3,value2,value2,value2,value1,0.8607507850931087,0.9049453646656984,0.41718418974859584,0.620556474007605,0.1865634823074379,class2
value5,value5,value1,value5,value3,0.4786772421273259,0.30121575565987657,0.9055623445909157,0.3909493676551513,0.1655505001943388,class2
value5,value2,value2,value5,value2,0.7491445181249397,0.7281438389252776,0.8733970122504153,0.17730651824902421,0.012143525837068347,class2
value4,value2,value5,value2,value5,0.2763487015841688,0.6763829661597058,0.1533650520991383,0.8315566949406666,0.4333107744661622,class1
value5,value4,value5,value5,value1,0.48154543867083266,0.12847104345615223,0.6788130257594058,0.10724640916365813,0.5106714412172503,class2
value1,value2,value2,value4,value4,0.014809213387988573,0.9265522980682824,0.004795716265614369,0.8508311094725325,0.5493068502459938,class2
value3,value4,value4,value2,value1,0.39933069102007657,0.04460837502400916,0.7970041330147191,0.8334280771761532,0.3435535722590618,class2
value5,value3,value2,value4,value5,0.2840384369206891,0.732213851897213,0.04351786078687769,0.7553943770543413,0.3215323396144014,class1
value3,value5,value4,value5,value1,0.4248944099798635,0.10520675830072546,0.24218937120519402,0.7286055092248277,0.09218179532499704,class2
value4,value3,value3,value1,value4,0.9834556825064844,0.2806668295944481,0.23349489791388633,0.22023524339271772,0.41409508135544826,class1
value4,value3,value4,value2,value5,0.6110976419921617,0.5733661216105997,0.24657744209007726,0.7323441402852676,0.35660513260812676,class1
value2,value3,value4,value2,value3,0.6408113070715372,0.30648612870004666,0.13141882058709253,0.3335777400952107,0.18212553359445527,class1
value3,value5,value3,value3,value1,0.2067675419217302,0.1517420156745828,0.6317141573750806,0.7859313126320854,0.16820864621436893,class2
value3,value5,value2,value2,value4,0.33887842836093407,0.41352374913286793,0.9733847577698845,0.5240362687388922,0.34507442476248174,class2
value3,value3,value1,value1,value3,0.22764004101402735,0.4973844127240984,0.14267141948627282,0.3097602143856778,0.6755099402763579,class2
value4,value2,value4,value1,value5,0.2352091028876807,0.09871322193007748,0.24730321303423453,0.7496632650297126,0.30890092871647945,class2
value5,value2,value5,value1,value5,0.14773547075363602,0.4746487976736592,0.8850416964193302,0.12121578533879351,0.2753388635190557,class2
value4,value5,value1,value2,value4,0.7917609270289161,0.300759710867607,0.45858230457398586,0.620502076677094,0.23747489341200312,class2
value2,value1,value5,value2,value5,0.08881388667185852,0.8764028129351353,0.49205175938271284,0.6987084730677291,0.6299113775690982,class2
value4,value1,value4,value4,value2,0.28496972167706536,0.6867960876857909,0.9827397171929262,0.7483612785521331,0.22586664015121438,class2
value4,value2,value1,value4,value3,0.9145020130276849,0.9497727937481761,0.9128774889303592,0.6055159626180007,0.5870419568895492,class1
value1,value4,value2,value3,value4,0.18615916476503602,0.7086791304624662,0.5453467775630971,0.0325229610236798,0.484813748318802,class1
value5,value2,value5,value1,value5,0.3571278179072721,0.43118166197141927,0.2556415512843627,0.6045894708555772,0.11821623100743583,class2
value1,value1,value1,value1,value3,0.16564523802871045,0.6943943235514507,0.27602657890529414,0.5231275999588624,0.8163249600277998,class2
value2,value2,value5,value3,value5,0.2532983490427785,0.18235110394984866,0.9802124382250591,0.7235302997940972,0.8585668872816321,class1
value3,value2,value3,value1,value1,0.7047469063614222,0.3076058204364148,0.9446362501443077,0.5021724639272933,0.9404900375953541,class2
value1,value1,value2,value1,value4,0.41528912858384903,0.7401878083748047,0.33055528490299335,0.9435207001164206,0.15201128452826074,class2
value1,value2,value5,value4,value2,0.04088038398015703,0.4774202484105865,0.30342575382579173,0.2554675496619073,0.6090339614974227,class2
value4,value1,value5,value3,value2,0.8348767734031807,0.44860026372035944,0.5249151205501127,0.1868233956400559,0.43839316926588034,class1
value1,value5,value2,value2,value4,0.5410136239545277,0.5579207450071662,0.756656469790149,0.1978947984251449,0.7221949774844523,class2
value2,value3,value5,value1,value5,0.4244930635035965,0.03563662123683253,0.28528641972934166,0.8535601155917607,0.08123739818513898,class1
value4,value5,value2,value1,value2,0.19219007425857237,0.5688692658234814,0.6807588108225215,0.862392414325868,0.6343404847774597,class1
value1,value5,value3,value4,value5,0.03277715619322896,0.7777324339093455,0.9357517054422042,0.8899048653916636,0.20491940991846702,class2
value1,value3,value3,value5,value5,0.978865531735191,0.16918130649107188,0.8620145241015864,0.11763009710433892,0.28517555248282156,class2
value3,value3,value4,value4,value3,0.027957001017455352,0.2956550325174899,0.22599414655533345,0.8039926684527032,0.6261859467564128,class2
value5,value3,value2,value4,value1,0.1083093820240909,0.47816842474291554,0.2994117963078139,0.03688400515033874,0.49097777003325616,class1
value4,value5,value4,value4,value5,0.5905915141725918,0.6826742767215973,0.3421582260403453,0.1553150303244063,0.42466485628934547,class2
value4,value5,value2,value2,value1,0.2023778420877116,0.7555981840254732,0.6987340364308777,0.6566696477288889,0.09429477971011135,class2
value4,value2,value1,value1,value2,0.26915031658489685,0.21973000923539876,0.08765610875438778,0.1910341391178163,0.1798959179066365,class1
value1,value3,value1,value2,value3,0.37765288910178274,0.3708853484548238,0.6668196948899416,0.8210428612158008,0.8581583057508569,class2
value2,value4,value2,value5,value2,0.42687885675367454,0.6976544060606158,0.427337921227512,0.6086945559174526,0.7368363025352876,class2
value5,value3,value4,value2,value1,0.03628774218195152,0.759940035610055,0.9939126353619478,0.6407016061407854,0.12232586752952157,class2
value2,value5,value1,value2,value2,0.5502023915345681,0.49731942457443024,0.17118594551990252,0.1489012576474965,0.5308582443752212,class1
value3,value5,value1,value4,value3,0.6705883941257348,0.19703292068279532,0.5981296230151253,0.6634825850966466,0.8674055037124192,class2
value2,value3,value5,value3,value5,0.12681673767076995,0.53773498200529,0.9412532713515251,0.24208940073694185,0.5035543689295333,class2
value1,value1,value2,value2,value5,0.7156189199902367,0.3561246328290989,0.7882457114694749,0.6914669292042568,0.3486686887542362,class2
value1,value5,value4,value3,value1,0.4114037063509418,0.00815824967558354,0.11790387431512206,0.1249798215649146,0.8756494993076391,class1
value3,value5,value1,value2,value5,0.7739534444603178,0.6407434860048752,0.2014476347572759,0.9715271509765286,0.9683592728501471,class2
value1,value4,value2,value2,value3,0.9981249823039406,0.012612335414366571,0.05946192665707606,0.11990988096503685,0.05210208061966359,class1
value1,value3,value2,value4,value2,0.5843755417553889,0.1661857164682886,0.3654178081556019,0.4081723537803805,0.34372207274213673,class2
value2,value4,value3,value1,value5,0.39274489086515574,0.8729031738298222,0.004313592926397547,0.7904246212391048,0.22566371054661183,class2
value5,value2,value4,value5,value3,0.9057505425608103,0.8395602654284494,0.736713118770305,0.4742836730526584,0.12103686944347525,class2
value2,value4,value5,value2,value4,0.36764451536805454,0.7547956840549271,0.27801519868728075,0.6603448895131147,0.22388218053856435,class2
value1,value4,value1,value3,value3,0.8217040267731743,0.5222059480968678,0.6102621136275007,0.06015146243394032,0.9238990294351584,class2
value4,value2,value2,value3,value4,0.11513665826843933,0.671703158923041,0.4281770437308301,0.9784542021392006,0.5898090622584814,class1
value2,value4,value2,value4,value3,0.7848474499608293,0.7861664781026659,0.5150400283782075,0.5234879897477139,0.9965820375823314,class2
value5,value4,value2,value5,value2,0.17845688265595983,0.8576614647692702,0.8461803343620675,0.6858240700293508,0.6548601287458186,class2
value3,value3,value5,value1,value2,0.24183059292725495,0.18477985385034146,0.6127754652065235,0.8274562946985013,0.13452299588389371,class2
value1,value1,value5,value2,value3,0.6612633905493986,0.40532146731257135,0.4634590870939106,0.8792442992706146,0.46108299639159933,class2
value2,value4,value3,value3,value4,0.03476112269031528,0.15658415720124552,0.1829191934738661,0.6433201064156716,0.0266208636447538,class2
value4,value2,value4,value1,value4,0.9517218803553813,0.9558208445299007,0.18182087812552572,0.22639236121075768,0.2865075075618455,class2
value2,value4,value2,value4,value2,0.3733581448843335,0.8975916637388403,0.6120871747555389,0.8626978859146786,0.4557557051682616,class2
value5,value4,value1,value3,value4,0.05976674412521299,0.5496994599529564,0.10578176747921286,0.661931694559298,0.5214010368684772,class1
value2,value2,value1,value1,value5,0.07256778676077558,0.5936371035976843,0.6299674133878828,0.9256993901213629,0.49956143826825405,class2
value2,value3,value3,value2,value1,0.010498358729193913,0.459546898927231,0.5750068259085108,0.9235587606799224,0.35890370034562025,class2
value2,value5,value3,value4,value5,0.21543445895184377,0.6481141773475468,0.34723226670742335,0.8305159471487445,0.9828216692402807,class2
value4,value5,value4,value2,value1,0.1943277953192022,0.6833497786210593,0.2774045731466994,0.9519501091375926,0.27488177961996774,class1
value4,value2,value5,value5,value2,0.26838539495322933,0.15907827486098436,0.23028676228631306,0.0908089168305729,0.836504870657316,class2
value4,value2,value4,value4,value3,0.15458049237311933,0.21438426116854237,0.22183353950076368,0.4101233503815471,0.10483666256750013,class1
value4,value3,value3,value5,value2,0.7235509097725097,0.7369832584820497,0.6213602938370816,0.09589164242029646,0.3680210771950506,class1
value3,value5,value2,value1,value3,0.3307861034913643,0.9025819759372135,0.8741263251860667,0.24873786505095918,0.7407989578084214,class2
value5,value2,value3,value2,value2,0.6868177603469277,0.3078907226765709,0.020690269799251704,0.3900548317073489,0.8002270811870835,class1
value1,value4,value5,value4,value5,0.027586320870802927,0.9810762369082978,0.12239202042354946,0.12137042816931876,0.2534713631483514,class2
value5,value4,value5,value5,value5,0.48633398350546475,0.6873772691491972,0.07348337142310957,0.34885592719185965,0.8496562009661222,class1
value3,value1,value2,value4,value2,0.0371496201154754,0.5090525116394929,0.5254583895052236,0.9296673728668976,0.8962990956692454,class2
value3,value1,value1,value3,value5,0.45271130741167176,0.7489265129081323,0.8131575711446385,0.8260030958317854,0.792672650885281,class2
value2,value2,value4,value3,value2,0.45380831807665933,0.8010371737484545,0.1761065647573854,0.059410538664697365,0.39431256127843395,class2
value3,value1,value2,value4,value5,0.6160672155651585,0.08921190001641688,0.3270730489185558,0.3750842764271203,0.6626951368858373,class2
value5,value5,value1,value3,value2,0.966527551735643,0.10612774488455123,0.31039061925609857,0.127605908175786,0.31531940975389816,class1
value3,value5,value1,value5,value5,0.7674041662842658,0.4616605640486313,0.6973845428203022,0.06609208180081483,0.9086735508010066,class2
value2,value4,value2,value5,value1,0.4381886625547664,0.5570939297710287,0.3878756189808069,0.3168051966846188,0.04853358808387609,class2
value3,value1,value4,value5,value4,0.348615078625487,0.843997459639607,0.49716674266646077,0.5978892186650943,0.3178045104572612,class2
value2,value1,value2,value2,value5,0.48185766671811237,0.2955606009517395,0.27738360173157917,0.5904591476225561,0.26037110502304217,class1
value2,value4,value4,value3,value3,0.8705723857491986,0.8231970934310847,0.21003397683187297,0.7085087306950743,0.8496444931048113,class2
value5,value3,value4,value4,value2,0.13559282377911508,0.18331260501345192,0.105123436762523,0.9462367103221843,0.6689067370148403,class1
value1,value1,value3,value2,value5,0.6010802425016591,0.11202405207308874,0.4959304979378627,0.35007188623120233,0.5487098441402621,class2
value4,value1,value1,value3,value1,0.6708672054060617,0.06639069715619195,0.20906733076283757,0.9018810283542816,0.251297582288464,class1
value1,value2,value4,value1,value3,0.06339971928926769,0.7559380914754127,0.9125082784527699,0.35332856020959313,0.708664907056767,class2
value2,value3,value5,value1,value2,0.39458585202132157,0.893486781342023,0.7063775871754998,0.615085339914592,0.6370638853143263,class1
value5,value1,value2,value2,value5,0.9954465455769794,0.9557447325561255,0.2990101327664525,0.9912025852914431,0.4214803594169515,class2
value5,value1,value1,value1,value1,0.9739517167110716,0.8280437154052541,0.1465776757282391,0.8554385601665675,0.059971400183244095,class1
value4,value5,value1,value4,value2,0.03209185223896427,0.3870466976765704,0.7453510526979039,0.9830177916225764,0.5498592283738456,class1
value4,value1,value5,value5,value1,0.8772973636459586,0.15423608235810327,0.8955876141927658,0.5294196035230202,0.9650178156622913,class1
value1,value5,value1,value3,value2,0.9605599424837425,0.09779035682961301,0.7990272448918866,0.6087676508645145,0.041447076225202606,class2
value3,value4,value1,value4,value2,0.5173945302290086,0.8954597087531619,0.03946366452973071,0.6941555809841362,0.9092282220020732,class2
value4,value3,value2,value2,value1,0.6220757279555975,0.37792517424759875,0.31571795050209994,0.06622086984858089,0.3869381102435123,class2
value5,value1,value4,value1,value1,0.8337008500664159,0.6414704877975529,0.38422756619828946,0.27003548447957293,0.8260464777358695,class2
value4,value5,value4,value3,value5,0.16936545799616698,0.9793265273931147,0.6651511216202567,0.25622362230258866,0.21158812536998495,class2
value1,value5,value3,value5,value3,0.697280782090315,0.2937300439282987,0.8554714989188769,0.6396596102085147,0.932095406943375,class2
value3,value5,value1,value4,value4,0.38229642955870613,0.6566691391361263,0.960090907245207,0.27932054468777767,0.8691350357504368,class2
value1,value2,value3,value3,value2,0.3706154474237803,0.10090924922369171,0.09828465851750168,0.4196194841650047,0.149313461732951,class1
value4,value3,value3,value5,value3,0.0590132760833979,0.00917955072736909,0.6950960316487722,0.3476902647761214,0.12726738033188456,class2
value4,value4,value1,value5,value3,0.5301512230943461,0.643053160788132,0.207948632633278,0.09812569987233744,0.26437798552636227,class2
value3,value3,value3,value5,value2,0.3299473611963576,0.19951851444042645,0.7272706047255735,0.8628503337353421,0.6929212489828703,class2
value2,value3,value1,value5,value3,0.17971969856980174,0.44397720278359165,0.384414782055325,0.4375524645254697,0.39597997464110246,class2
value5,value2,value1,value4,value4,0.6833135907259896,0.3654136507746786,0.04381479929977272,0.7925188010051036,0.9324818884100181,class1
value5,value4,value2,value5,value1,0.506339329746953,0.9135849471893595,0.22168658708785904,0.023737084116259854,0.3876111791346305,class1
value1,value5,value4,value5,value2,0.6672239562773183,0.04874230021724191,0.3007697772486364,0.07512555024014755,0.4445313899839235,class2
value4,value1,value3,value1,value2,0.7734802557774071,0.9061778445980128,0.9355962917756809,0.9668872277583774,0.7969351589943059,class1
value3,value1,value1,value5,value5,0.9344676526223363,0.26231549279764654,0.856627211007654,0.7923924989898422,0.5179215968887386,class2
value3,value4,value3,value2,value3,0.9293605172160042,0.22759662607198927,0.9421765121160455,0.6962182819979159,0.9448454276901592,class2
value5,value1,value2,value2,value3,0.5361259993283222,0.32358081887757495,0.7635231883849377,0.5134762236721047,0.4455838138057767,class1
