Start time          	End time            	Location	Type		Place
2012-11-21 21:08:59		2012-11-21 21:09:39		Toilet		Flush		Bathroom
2012-11-21 21:10:20		2012-11-21 21:10:23		Door		PIR			Bedroom
2012-11-21 21:10:36		2012-11-21 21:10:38		Door		PIR			Bedroom
2012-11-21 21:11:08		2012-11-21 21:11:11		Door		PIR			Living
2012-11-21 21:13:23		2012-11-21 21:13:26		Door		PIR			Living
2012-11-21 21:13:43		2012-11-21 21:13:46		Door		PIR			Kitchen
2012-11-21 21:14:10		2012-11-21 21:14:12		Door		PIR			Kitchen
2012-11-21 21:14:18		2012-11-21 21:14:21		Door		PIR			Living
2012-11-21 21:18:03		2012-11-21 21:18:07		Door		PIR			Living
2012-11-21 21:18:13		2012-11-21 21:18:22		Maindoor	Magnetic	Entrance
2012-11-22 01:40:09		2012-11-22 01:40:16		Maindoor	Magnetic	Entrance
2012-11-22 01:40:42		2012-11-22 01:40:44		Door		PIR			Kitchen
2012-11-22 01:42:08		2012-11-22 01:42:26		Fridge		Magnetic	Kitchen
2012-11-22 01:42:46		2012-11-22 01:42:48		Door		PIR			Kitchen
2012-11-22 01:45:37		2012-11-22 01:45:42		Door		PIR			Bedroom
2012-11-22 01:47:05		2012-11-22 01:47:09		Door		PIR			Bedroom
2012-11-22 01:47:24		2012-11-22 01:47:43		Basin		PIR			Bathroom
2012-11-22 01:52:15		2012-11-22 01:52:18		Door		PIR			Living
2012-11-22 01:54:14		2012-11-22 01:54:17		Door		PIR			Living
2012-11-22 01:55:36		2012-11-22 01:55:39		Door		PIR			Bedroom
2012-11-22 01:56:15		2012-11-22 06:23:16		Bed			Pressure	Bedroom
2012-11-22 06:23:36		2012-11-22 06:23:39		Door		PIR			Bedroom
2012-11-22 06:25:49		2012-11-22 06:25:57		Door		PIR			Bedroom
2012-11-22 09:29:14		2012-11-22 10:09:49		Bed			Pressure	Bedroom
2012-11-22 10:11:45		2012-11-22 10:11:48		Door		PIR			Bedroom
2012-11-22 10:16:28		2012-11-22 10:17:37		Toilet		Flush		Bathroom
2012-11-22 10:17:10		2012-11-22 10:17:13		Door		PIR			Living
2012-11-22 10:19:15		2012-11-22 10:19:18		Door		PIR			Living
2012-11-22 10:19:52		2012-11-22 10:19:55		Door		PIR			Kitchen
2012-11-22 10:20:26		2012-11-22 10:20:49		Fridge		Magnetic	Kitchen
2012-11-22 10:24:01		2012-11-22 10:24:30		Fridge		Magnetic	Kitchen
2012-11-22 10:25:07		2012-11-22 10:26:06		Cupboard	Magnetic	Kitchen
2012-11-22 10:42:16		2012-11-22 10:42:25		Door		PIR			Kitchen
2012-11-22 10:45:10		2012-11-22 10:45:13		Door		PIR			Living
2012-11-22 10:52:01		2012-11-22 10:52:04		Door		PIR			Living
2012-11-22 10:52:55		2012-11-22 10:52:58		Door		PIR			Bedroom
2012-11-22 10:59:43		2012-11-22 10:59:45		Door		PIR			Bedroom
2012-11-22 11:02:27		2012-11-22 11:02:29		Door		PIR			Kitchen
2012-11-22 11:09:03		2012-11-22 11:09:13		Cupboard	Magnetic	Kitchen
2012-11-22 11:10:27		2012-11-22 11:10:30		Door		PIR			Kitchen
2012-11-22 11:11:37		2012-11-22 11:11:41		Door		PIR			Living
2012-11-22 11:12:00		2012-11-22 11:55:53		Seat		Pressure	Living
2012-11-22 11:56:06		2012-11-22 11:56:09		Door		PIR			Living
2012-11-22 11:56:41		2012-11-22 11:56:42		Door		PIR			Kitchen
2012-11-22 11:56:44		2012-11-22 11:56:49		Fridge		Magnetic	Kitchen
2012-11-22 12:09:05		2012-11-22 12:09:07		Door		PIR			Kitchen
2012-11-22 12:20:26		2012-11-22 12:31:26		Basin		PIR			Bathroom
2012-11-22 12:38:15		2012-11-22 12:38:18		Door		PIR			Living
2012-11-22 12:39:11		2012-11-22 12:45:37		Seat		Pressure	Living
2012-11-22 12:45:38		2012-11-22 12:45:40		Door		PIR			Living
2012-11-22 12:46:55		2012-11-22 12:46:57		Door		PIR			Living
2012-11-22 13:05:18		2012-11-22 13:05:21		Door		PIR			Living
2012-11-22 13:17:41		2012-11-22 13:17:46		Door		PIR			Living
2012-11-22 13:18:14		2012-11-22 14:55:56		Seat		Pressure	Living
2012-11-22 14:55:59		2012-11-22 14:56:01		Door		PIR			Living
2012-11-22 14:56:12		2012-11-22 14:56:15		Door		PIR			Kitchen
2012-11-22 15:02:21		2012-11-22 15:02:23		Door		PIR			Kitchen
2012-11-22 15:04:40		2012-11-22 15:05:38		Toilet		Flush		Bathroom
2012-11-22 15:05:51		2012-11-22 15:05:53		Door		PIR			Kitchen
2012-11-22 15:06:24		2012-11-22 15:07:23		Fridge		Magnetic	Kitchen
2012-11-22 15:07:36		2012-11-22 15:07:39		Door		PIR			Kitchen
2012-11-22 15:07:46		2012-11-22 15:07:50		Door		PIR			Living
2012-11-22 15:26:02		2012-11-22 15:26:05		Door		PIR			Living
2012-11-22 15:26:17		2012-11-22 15:26:19		Door		PIR			Kitchen
2012-11-22 15:27:10		2012-11-22 15:27:15		Fridge		Magnetic	Kitchen
2012-11-22 15:27:24		2012-11-22 15:27:26		Door		PIR			Kitchen
2012-11-22 15:27:34		2012-11-22 15:27:38		Door		PIR			Living
2012-11-22 16:42:49		2012-11-22 16:42:52		Door		PIR			Living
2012-11-22 16:43:08		2012-11-22 16:43:32		Door		PIR			Kitchen
2012-11-22 16:51:44		2012-11-22 16:51:54		Cupboard	Magnetic	Kitchen
2012-11-22 16:53:14		2012-11-22 16:53:16		Door		PIR			Kitchen
2012-11-22 16:53:34		2012-11-22 16:53:38		Door		PIR			Living
2012-11-22 16:54:22		2012-11-22 18:13:12		Seat		Pressure	Living
2012-11-22 18:15:32		2012-11-22 18:15:34		Door		PIR			Living
2012-11-22 18:15:45		2012-11-22 18:15:49		Door		PIR			Kitchen
2012-11-22 18:17:12		2012-11-22 18:17:25		Fridge		Magnetic	Kitchen
2012-11-22 18:19:31		2012-11-22 18:19:35		Door		PIR			Kitchen
2012-11-22 18:19:52		2012-11-22 18:19:55		Door		PIR			Living
2012-11-22 18:21:12		2012-11-22 20:21:13		Seat		Pressure	Living
2012-11-22 20:23:35		2012-11-22 20:23:37		Door		PIR			Living
2012-11-22 20:27:12		2012-11-22 20:27:15		Door		PIR			Kitchen
2012-11-22 20:30:42		2012-11-22 20:30:48		Door		PIR			Kitchen
2012-11-22 20:31:06		2012-11-22 20:31:10		Door		PIR			Living
2012-11-22 20:32:01		2012-11-22 20:32:03		Door		PIR			Living
2012-11-22 20:32:15		2012-11-22 20:32:19		Door		PIR			Kitchen
2012-11-22 20:38:23		2012-11-22 20:38:25		Door		PIR			Kitchen
2012-11-22 20:38:36		2012-11-22 20:38:39		Door		PIR			Living
2012-11-22 20:51:20		2012-11-22 20:51:23		Door		PIR			Living
2012-11-22 20:51:41		2012-11-22 20:51:44		Door		PIR			Bedroom
2012-11-22 20:58:16		2012-11-22 20:58:18		Door		PIR			Bedroom
2012-11-22 21:01:48		2012-11-22 21:02:43		Basin		PIR			Bathroom
2012-11-22 21:05:23		2012-11-22 21:06:10		Toilet		Flush		Bathroom
2012-11-22 21:07:50		2012-11-22 21:07:54		Door		PIR			Living
2012-11-22 21:10:25		2012-11-22 21:10:27		Door		PIR			Living
2012-11-22 21:11:08		2012-11-22 21:11:11		Door		PIR			Bedroom
2012-11-22 21:11:39		2012-11-22 21:11:41		Door		PIR			Bedroom
2012-11-22 21:12:25		2012-11-22 21:12:28		Door		PIR			Living
2012-11-22 21:14:59		2012-11-22 21:15:03		Door		PIR			Living
2012-11-22 21:15:24		2012-11-22 21:15:26		Maindoor	Magnetic	Entrance
2012-11-23 00:34:52		2012-11-23 00:34:55		Maindoor	Magnetic	Entrance
2012-11-23 00:35:53		2012-11-23 00:35:57		Door		PIR			Bedroom
2012-11-23 00:36:00		2012-11-23 00:36:02		Door		PIR			Bedroom
2012-11-23 00:36:15		2012-11-23 00:36:19		Door		PIR			Living
2012-11-23 00:36:26		2012-11-23 00:36:28		Door		PIR			Living
2012-11-23 00:36:38		2012-11-23 00:36:42		Door		PIR			Kitchen
2012-11-23 00:37:57		2012-11-23 00:38:45		Fridge		Magnetic	Kitchen
2012-11-23 00:38:55		2012-11-23 00:38:57		Door		PIR			Kitchen
2012-11-23 00:40:44		2012-11-23 00:40:47		Door		PIR			Bedroom
2012-11-23 00:41:10		2012-11-23 00:41:13		Door		PIR			Bedroom
2012-11-23 00:44:39		2012-11-23 00:45:48		Toilet		Flush		Bathroom
2012-11-23 00:45:59		2012-11-23 00:46:37		Basin		PIR			Bathroom
2012-11-23 00:46:44		2012-11-23 00:46:48		Door		PIR			Living
2012-11-23 00:47:05		2012-11-23 00:47:10		Door		PIR			Living
2012-11-23 00:47:12		2012-11-23 00:47:16		Door		PIR			Bedroom
2012-11-23 00:48:25		2012-11-23 00:48:28		Door		PIR			Bedroom
2012-11-23 00:48:35		2012-11-23 00:48:37		Door		PIR			Living
2012-11-23 00:49:00		2012-11-23 01:31:17		Seat		Pressure	Living
2012-11-23 01:32:47		2012-11-23 01:32:50		Door		PIR			Living
2012-11-23 01:33:17		2012-11-23 01:33:19		Basin		PIR			Bathroom
2012-11-23 01:33:31		2012-11-23 01:33:33		Door		PIR			Bedroom
2012-11-23 01:35:25		2012-11-23 09:14:15		Bed			Pressure	Bedroom
2012-11-23 09:40:19		2012-11-23 09:40:23		Door		PIR			Bedroom
2012-11-23 09:44:51		2012-11-23 09:45:53		Toilet		Flush		Bathroom
2012-11-23 09:45:55		2012-11-23 09:45:59		Door		PIR			Living
2012-11-23 09:48:03		2012-11-23 09:48:05		Door		PIR			Living
2012-11-23 09:48:08		2012-11-23 09:48:12		Door		PIR			Bedroom
2012-11-23 09:49:00		2012-11-23 09:49:02		Door		PIR			Bedroom
2012-11-23 09:49:25		2012-11-23 09:49:26		Door		PIR			Kitchen
2012-11-23 09:53:56		2012-11-23 09:53:58		Fridge		Magnetic	Kitchen
2012-11-23 09:59:22		2012-11-23 09:59:25		Door		PIR			Kitchen
2012-11-23 10:00:34		2012-11-23 10:00:38		Door		PIR			Living
2012-11-23 10:17:08		2012-11-23 10:17:12		Door		PIR			Living
2012-11-23 10:17:19		2012-11-23 10:17:21		Door		PIR			Kitchen
2012-11-23 10:17:47		2012-11-23 10:17:49		Door		PIR			Kitchen
2012-11-23 10:18:00		2012-11-23 10:18:03		Door		PIR			Living
2012-11-23 10:28:54		2012-11-23 10:28:57		Door		PIR			Living
2012-11-23 10:32:29		2012-11-23 10:38:07		Basin		PIR			Bathroom
2012-11-23 10:43:31		2012-11-23 10:47:51		Basin		PIR			Bathroom
2012-11-23 10:48:03		2012-11-23 10:48:06		Door		PIR			Bedroom
2012-11-23 10:48:09		2012-11-23 10:48:13		Door		PIR			Bedroom
2012-11-23 10:48:44		2012-11-23 10:48:46		Basin		PIR			Bathroom
2012-11-23 10:51:59		2012-11-23 10:52:01		Basin		PIR			Bathroom
2012-11-23 10:52:32		2012-11-23 10:52:35		Door		PIR			Bedroom
2012-11-23 10:53:40		2012-11-23 10:53:42		Door		PIR			Bedroom
2012-11-23 10:56:29		2012-11-23 10:56:34		Maindoor	Magnetic	Entrance
2012-11-23 12:35:47		2012-11-23 12:35:52		Maindoor	Magnetic	Entrance
2012-11-23 12:36:08		2012-11-23 12:36:10		Door		PIR			Kitchen
2012-11-23 12:36:13		2012-11-23 12:36:15		Door		PIR			Kitchen
2012-11-23 12:37:36		2012-11-23 12:37:39		Door		PIR			Bedroom
2012-11-23 12:45:26		2012-11-23 12:45:29		Door		PIR			Bedroom
2012-11-23 12:48:34		2012-11-23 12:48:37		Door		PIR			Living
2012-11-23 12:53:06		2012-11-23 12:53:09		Door		PIR			Living
2012-11-23 12:53:24		2012-11-23 12:53:26		Door		PIR			Kitchen
2012-11-23 12:56:33		2012-11-23 12:56:37		Fridge		Magnetic	Kitchen
2012-11-23 12:56:48		2012-11-23 12:56:50		Door		PIR			Kitchen
2012-11-23 12:57:00		2012-11-23 12:57:05		Door		PIR			Living
2012-11-23 12:57:20		2012-11-23 12:57:25		Door		PIR			Living
2012-11-23 12:57:30		2012-11-23 12:57:33		Door		PIR			Bedroom
2012-11-23 13:03:41		2012-11-23 13:03:49		Door		PIR			Bedroom
2012-11-23 13:03:55		2012-11-23 13:03:58		Basin		PIR			Bathroom
2012-11-23 13:04:13		2012-11-23 13:04:16		Door		PIR			Bedroom
2012-11-23 13:05:06		2012-11-23 13:05:08		Door		PIR			Bedroom
2012-11-23 13:05:16		2012-11-23 13:05:20		Door		PIR			Living
2012-11-23 13:06:15		2012-11-23 13:57:17		Seat		Pressure	Living
2012-11-23 14:23:08		2012-11-23 14:23:11		Door		PIR			Living
2012-11-23 14:23:46		2012-11-23 14:23:49		Door		PIR			Kitchen
2012-11-23 14:34:36		2012-11-23 14:34:39		Door		PIR			Kitchen
2012-11-23 14:34:48		2012-11-23 14:34:51		Door		PIR			Living
2012-11-23 14:38:45		2012-11-23 14:38:47		Door		PIR			Living
2012-11-23 14:40:32		2012-11-23 14:41:24		Toilet		Flush		Bathroom
2012-11-23 14:40:46		2012-11-23 14:40:51		Door		PIR			Living
2012-11-23 14:41:38		2012-11-23 14:41:42		Door		PIR			Living
2012-11-23 14:41:52		2012-11-23 14:41:55		Door		PIR			Kitchen
2012-11-23 14:44:45		2012-11-23 14:44:47		Door		PIR			Kitchen
2012-11-23 14:44:57		2012-11-23 14:44:59		Door		PIR			Living
2012-11-23 14:47:03		2012-11-23 14:47:11		Door		PIR			Living
2012-11-23 14:47:16		2012-11-23 14:47:19		Door		PIR			Kitchen
2012-11-23 14:51:53		2012-11-23 14:51:55		Door		PIR			Kitchen
2012-11-23 14:52:02		2012-11-23 14:52:05		Door		PIR			Living
2012-11-23 14:53:00		2012-11-23 16:48:12		Seat		Pressure	Living
2012-11-23 16:49:20		2012-11-23 16:49:25		Door		PIR			Living
2012-11-23 16:49:35		2012-11-23 16:49:38		Door		PIR			Kitchen
2012-11-23 16:50:02		2012-11-23 16:50:05		Door		PIR			Kitchen
2012-11-23 16:55:15		2012-11-23 16:56:23		Toilet		Flush		Bathroom
2012-11-23 16:56:04		2012-11-23 16:56:09		Door		PIR			Living
2012-11-23 16:57:24		2012-11-23 16:57:27		Door		PIR			Living
2012-11-23 16:57:39		2012-11-23 16:57:43		Door		PIR			Kitchen
2012-11-23 17:11:21		2012-11-23 17:11:23		Door		PIR			Kitchen
2012-11-23 17:11:39		2012-11-23 17:11:45		Door		PIR			Living
2012-11-23 17:12:10		2012-11-23 17:56:33		Seat		Pressure	Living
2012-11-23 17:57:09		2012-11-23 17:57:13		Door		PIR			Living
2012-11-23 17:58:00		2012-11-23 17:58:02		Door		PIR			Kitchen
2012-11-23 17:58:16		2012-11-23 17:58:30		Fridge		Magnetic	Kitchen
2012-11-23 18:00:36		2012-11-23 18:00:40		Door		PIR			Kitchen
2012-11-23 18:01:00		2012-11-23 18:01:03		Door		PIR			Living
2012-11-23 18:06:00		2012-11-23 18:06:02		Door		PIR			Living
2012-11-23 18:06:25		2012-11-23 18:06:28		Door		PIR			Kitchen
2012-11-23 18:06:36		2012-11-23 18:06:38		Door		PIR			Kitchen
2012-11-23 18:07:10		2012-11-23 18:07:14		Door		PIR			Living
2012-11-23 18:07:19		2012-11-23 19:49:11		Seat		Pressure	Living
2012-11-23 19:50:01		2012-11-23 19:50:24		Door		PIR			Living
2012-11-23 19:53:25		2012-11-23 19:53:29		Maindoor	Magnetic	Entrance
2012-11-23 22:03:43		2012-11-23 22:03:51		Maindoor	Magnetic	Entrance
2012-11-23 22:07:51		2012-11-23 22:08:51		Toilet		Flush		Bathroom
2012-11-23 22:09:16		2012-11-23 22:09:18		Door		PIR			Kitchen
2012-11-23 22:12:18		2012-11-23 22:12:23		Door		PIR			Kitchen
2012-11-23 22:14:52		2012-11-23 22:14:55		Door		PIR			Bedroom
2012-11-23 22:15:33		2012-11-23 22:15:35		Door		PIR			Bedroom
2012-11-23 22:15:48		2012-11-23 22:15:51		Door		PIR			Kitchen
2012-11-23 22:16:51		2012-11-23 22:16:54		Door		PIR			Kitchen
2012-11-23 22:17:38		2012-11-24 00:24:55		Door		PIR			Living
2012-11-24 00:25:15		2012-11-24 00:26:22		Seat		Pressure	Living
2012-11-24 00:27:03		2012-11-24 00:27:05		Door		PIR			Living
2012-11-24 00:27:55		2012-11-24 00:32:40		Basin		PIR			Bathroom
2012-11-24 00:33:40		2012-11-24 00:33:43		Door		PIR			Bedroom
2012-11-24 00:36:06		2012-11-24 10:00:19		Bed			Pressure	Bedroom
2012-11-24 10:02:17		2012-11-24 10:02:19		Door		PIR			Bedroom
2012-11-24 10:02:39		2012-11-24 10:02:43		Door		PIR			Living
2012-11-24 10:04:19		2012-11-24 10:04:21		Door		PIR			Living
2012-11-24 10:04:42		2012-11-24 10:04:45		Door		PIR			Kitchen
2012-11-24 10:05:37		2012-11-24 10:05:56		Fridge		Magnetic	Kitchen
2012-11-24 10:10:02		2012-11-24 10:10:14		Fridge		Magnetic	Kitchen
2012-11-24 10:11:54		2012-11-24 10:12:01		Door		PIR			Kitchen
2012-11-24 10:13:00		2012-11-24 10:13:03		Door		PIR			Living
2012-11-24 10:13:20		2012-11-24 10:13:23		Door		PIR			Living
2012-11-24 10:17:59		2012-11-24 10:19:20		Toilet		Flush		Bathroom
2012-11-24 10:19:05		2012-11-24 10:19:09		Door		PIR			Living
2012-11-24 10:20:11		2012-11-24 11:12:30		Seat		Pressure	Living
2012-11-24 11:13:00		2012-11-24 11:13:02		Door		PIR			Living
2012-11-24 11:16:16		2012-11-24 11:16:26		Door		PIR			Kitchen
2012-11-24 11:18:25		2012-11-24 11:18:31		Fridge		Magnetic	Kitchen
2012-11-24 11:19:18		2012-11-24 11:19:31		Door		PIR			Kitchen
2012-11-24 11:19:42		2012-11-24 11:19:46		Door		PIR			Living
2012-11-24 11:22:17		2012-11-24 11:22:20		Door		PIR			Living
2012-11-24 11:22:24		2012-11-24 11:22:27		Door		PIR			Bedroom
2012-11-24 11:29:21		2012-11-24 11:29:23		Door		PIR			Bedroom
2012-11-24 11:30:11		2012-11-24 11:38:32		Shower		PIR			Bathroom
2012-11-24 11:39:54		2012-11-24 11:45:22		Basin		PIR			Bathroom
2012-11-24 11:51:48		2012-11-24 11:52:27		Basin		PIR			Bathroom
2012-11-24 11:53:50		2012-11-24 11:53:54		Door		PIR			Bedroom
2012-11-24 11:55:28		2012-11-24 11:55:31		Door		PIR			Bedroom
2012-11-24 11:59:55		2012-11-24 12:00:10		Basin		PIR			Bathroom
2012-11-24 12:01:15		2012-11-24 12:02:19		Toilet		Flush		Bathroom
2012-11-24 12:06:45		2012-11-24 12:06:48		Door		PIR			Bedroom
2012-11-24 12:08:05		2012-11-24 12:08:07		Door		PIR			Bedroom
2012-11-24 12:08:32		2012-11-24 12:08:35		Door		PIR			Living
2012-11-24 12:08:49		2012-11-24 12:08:51		Door		PIR			Living
2012-11-24 12:09:01		2012-11-24 12:09:05		Door		PIR			Kitchen
2012-11-24 12:23:47		2012-11-24 12:23:52		Door		PIR			Kitchen
2012-11-24 12:25:30		2012-11-24 12:25:33		Door		PIR			Living
2012-11-24 12:30:23		2012-11-24 12:30:31		Door		PIR			Living
2012-11-24 12:30:37		2012-11-24 12:30:41		Door		PIR			Kitchen
2012-11-24 12:30:52		2012-11-24 12:30:55		Door		PIR			Kitchen
2012-11-24 12:31:07		2012-11-24 12:31:11		Door		PIR			Living
2012-11-24 12:31:27		2012-11-24 13:17:56		Seat		Pressure	Living
2012-11-24 13:18:22		2012-11-24 13:18:25		Door		PIR			Living
2012-11-24 13:19:06		2012-11-24 13:19:12		Door		PIR			Bedroom
2012-11-24 13:19:21		2012-11-24 13:19:24		Door		PIR			Bedroom
2012-11-24 13:19:30		2012-11-24 13:19:32		Door		PIR			Living
2012-11-24 13:27:18		2012-11-24 13:27:29		Door		PIR			Living
2012-11-24 13:27:55		2012-11-24 13:27:58		Door		PIR			Kitchen
2012-11-24 13:30:36		2012-11-24 13:30:41		Door		PIR			Kitchen
2012-11-24 13:30:51		2012-11-24 13:30:54		Door		PIR			Living
2012-11-24 13:37:00		2012-11-24 13:37:02		Door		PIR			Living
2012-11-24 13:40:27		2012-11-24 13:40:29		Door		PIR			Kitchen
2012-11-24 13:49:27		2012-11-24 13:49:40		Door		PIR			Kitchen
2012-11-24 13:50:01		2012-11-24 13:50:06		Door		PIR			Living
2012-11-24 13:52:23		2012-11-24 13:52:27		Door		PIR			Living
2012-11-24 13:55:55		2012-11-24 13:55:58		Door		PIR			Living
2012-11-24 14:32:06		2012-11-24 14:32:09		Door		PIR			Living
2012-11-24 14:32:11		2012-11-24 14:32:14		Door		PIR			Bedroom
2012-11-24 14:32:31		2012-11-24 14:32:34		Door		PIR			Bedroom
2012-11-24 14:32:38		2012-11-24 14:32:46		Basin		PIR			Bathroom
2012-11-24 14:35:37		2012-11-24 14:35:40		Door		PIR			Living
2012-11-24 14:36:10		2012-11-24 14:36:18		Door		PIR			Living
2012-11-24 14:36:30		2012-11-24 14:36:50		Maindoor	Magnetic	Entrance
2012-11-24 15:58:59		2012-11-24 15:59:08		Maindoor	Magnetic	Entrance
2012-11-24 15:59:16		2012-11-24 15:59:18		Door		PIR			Living
2012-11-24 15:59:30		2012-11-24 15:59:32		Door		PIR			Living
2012-11-24 15:59:52		2012-11-24 15:59:56		Door		PIR			Bedroom
2012-11-24 16:00:28		2012-11-24 16:00:33		Door		PIR			Bedroom
2012-11-24 16:00:40		2012-11-24 16:01:31		Toilet		Flush		Bathroom
2012-11-24 16:00:44		2012-11-24 16:00:46		Basin		PIR			Bathroom
2012-11-24 16:01:08		2012-11-24 16:01:11		Door		PIR			Living
2012-11-24 16:01:25		2012-11-24 16:01:27		Door		PIR			Living
2012-11-24 16:02:20		2012-11-24 16:03:23		Toilet		Flush		Bathroom
2012-11-24 16:02:50		2012-11-24 16:03:09		Basin		PIR			Bathroom
2012-11-24 16:03:25		2012-11-24 16:03:28		Door		PIR			Living
2012-11-24 16:04:20		2012-11-24 19:56:16		Seat		Pressure	Living
2012-11-24 19:58:22		2012-11-24 19:58:25		Door		PIR			Living
2012-11-24 19:58:38		2012-11-24 19:58:41		Door		PIR			Kitchen
2012-11-24 19:58:42		2012-11-24 19:58:46		Fridge		Magnetic	Kitchen
2012-11-24 19:59:10		2012-11-24 19:59:12		Door		PIR			Kitchen
2012-11-24 19:59:39		2012-11-24 19:59:42		Door		PIR			Living
2012-11-24 20:00:39		2012-11-24 20:00:42		Door		PIR			Living
2012-11-24 20:00:51		2012-11-24 20:00:53		Door		PIR			Kitchen
2012-11-24 20:01:13		2012-11-24 20:01:15		Door		PIR			Kitchen
2012-11-24 20:01:26		2012-11-24 20:01:29		Door		PIR			Living
2012-11-24 20:06:56		2012-11-24 20:06:58		Door		PIR			Living
2012-11-24 20:07:07		2012-11-24 20:07:09		Door		PIR			Kitchen
2012-11-24 20:07:57		2012-11-24 20:07:59		Door		PIR			Kitchen
2012-11-24 20:08:09		2012-11-24 20:08:14		Door		PIR			Living
2012-11-24 20:31:08		2012-11-24 20:31:11		Door		PIR			Living
2012-11-24 20:31:20		2012-11-24 20:31:24		Door		PIR			Kitchen
2012-11-24 20:31:31		2012-11-24 20:31:32		Door		PIR			Kitchen
2012-11-24 20:31:43		2012-11-24 20:31:46		Door		PIR			Living
2012-11-24 21:40:13		2012-11-24 21:40:21		Door		PIR			Living
2012-11-24 21:40:35		2012-11-24 21:40:39		Door		PIR			Bedroom
2012-11-24 21:41:48		2012-11-24 21:41:51		Door		PIR			Bedroom
2012-11-24 21:42:05		2012-11-24 21:42:10		Door		PIR			Living
2012-11-24 21:54:18		2012-11-24 21:54:20		Door		PIR			Living
2012-11-24 21:58:03		2012-11-24 21:58:07		Door		PIR			Bedroom
2012-11-24 21:59:00		2012-11-24 21:59:04		Door		PIR			Bedroom
2012-11-24 22:00:05		2012-11-24 22:00:08		Door		PIR			Living
2012-11-24 22:01:13		2012-11-24 22:01:16		Door		PIR			Living
2012-11-24 22:01:47		2012-11-24 22:02:42		Toilet		Flush		Bathroom
2012-11-24 22:01:55		2012-11-24 22:01:58		Door		PIR			Bedroom
2012-11-24 22:02:10		2012-11-24 22:02:14		Door		PIR			Bedroom
2012-11-24 22:02:27		2012-11-24 22:02:32		Door		PIR			Living
2012-11-24 22:17:01		2012-11-24 22:17:06		Door		PIR			Living
2012-11-24 22:17:25		2012-11-24 22:17:29		Door		PIR			Kitchen
2012-11-24 22:17:51		2012-11-24 22:17:53		Fridge		Magnetic	Kitchen
2012-11-24 22:18:50		2012-11-24 22:18:52		Fridge		Magnetic	Kitchen
2012-11-24 22:19:00		2012-11-24 22:19:02		Door		PIR			Kitchen
2012-11-24 22:19:14		2012-11-24 22:19:18		Door		PIR			Living
2012-11-24 23:21:02		2012-11-24 23:21:05		Door		PIR			Living
2012-11-24 23:21:12		2012-11-24 23:21:16		Door		PIR			Kitchen
2012-11-24 23:21:36		2012-11-24 23:21:53		Fridge		Magnetic	Kitchen
2012-11-24 23:23:06		2012-11-24 23:23:13		Door		PIR			Kitchen
2012-11-24 23:23:43		2012-11-24 23:23:46		Door		PIR			Living
2012-11-24 23:24:16		2012-11-25 00:43:00		Seat		Pressure	Living
2012-11-25 00:44:10		2012-11-25 00:44:15		Door		PIR			Living
2012-11-25 00:44:35		2012-11-25 00:47:42		Basin		PIR			Bathroom
2012-11-25 00:48:17		2012-11-25 00:48:20		Door		PIR			Living
2012-11-25 00:49:12		2012-11-25 01:47:14		Seat		Pressure	Living
2012-11-25 01:48:04		2012-11-25 01:48:15		Door		PIR			Living
2012-11-25 01:50:18		2012-11-25 01:50:22		Door		PIR			Bedroom
2012-11-25 01:51:14		2012-11-25 09:23:07		Bed			Pressure	Bedroom
2012-11-25 09:24:15		2012-11-25 09:24:18		Door		PIR			Bedroom
2012-11-25 09:29:08		2012-11-25 09:30:10		Toilet		Flush		Bathroom
2012-11-25 09:29:19		2012-11-25 09:30:29		Basin		PIR			Bathroom
2012-11-25 09:31:21		2012-11-25 09:31:24		Door		PIR			Living
2012-11-25 09:33:17		2012-11-25 09:33:19		Door		PIR			Living
2012-11-25 09:33:51		2012-11-25 09:33:53		Door		PIR			Kitchen
2012-11-25 09:38:45		2012-11-25 09:38:52		Door		PIR			Kitchen
2012-11-25 09:43:30		2012-11-25 09:44:53		Toilet		Flush		Bathroom
2012-11-25 09:44:05		2012-11-25 09:54:25		Basin		PIR			Bathroom
2012-11-25 09:55:56		2012-11-25 09:56:29		Toilet		Flush		Bathroom
2012-11-25 09:58:02		2012-11-25 09:58:11		Door		PIR			Bedroom
2012-11-25 10:02:57		2012-11-25 10:02:58		Door		PIR			Bedroom
2012-11-25 10:03:15		2012-11-25 10:03:19		Door		PIR			Kitchen
2012-11-25 10:03:56		2012-11-25 10:04:03		Fridge		Magnetic	Kitchen
2012-11-25 10:04:04		2012-11-25 10:04:21		Fridge		Magnetic	Kitchen
2012-11-25 10:07:45		2012-11-25 10:07:47		Door		PIR			Kitchen
2012-11-25 10:09:47		2012-11-25 10:09:51		Door		PIR			Bedroom
2012-11-25 10:21:26		2012-11-25 10:21:28		Door		PIR			Bedroom
2012-11-25 10:22:02		2012-11-25 10:22:05		Door		PIR			Living
2012-11-25 10:23:59		2012-11-25 10:41:11		Seat		Pressure	Living
2012-11-25 10:41:14		2012-11-25 10:41:17		Door		PIR			Living
2012-11-25 10:42:12		2012-11-25 10:42:15		Door		PIR			Bedroom
2012-11-25 10:42:35		2012-11-25 10:42:38		Door		PIR			Bedroom
2012-11-25 10:44:42		2012-11-25 10:44:51		Maindoor	Magnetic	Entrance
2012-11-25 13:39:21		2012-11-25 13:39:24		Maindoor	Magnetic	Entrance
